first_names,country,ISO numeric,rank,inverse_rank,probability
Anton,Slovakia,703,86.0,35.0,0.004793863854266539
Barbora,Slovakia,703,19.0,102.0,0.013970688946719628
BeÃ¡ta,Slovakia,703,67.0,54.0,0.007396247089439803
Bohumil,Slovakia,703,110.0,11.0,0.0015066429256266264
Bohuslav,Slovakia,703,118.0,3.0,0.00041090261607998904
BoÅ¾ena,Slovakia,703,83.0,38.0,0.005204766470346528
Branislav,Slovakia,703,52.0,69.0,0.009450760169839747
Ctibor,Slovakia,703,112.0,9.0,0.0012327078482399672
Dagmar,Slovakia,703,69.0,52.0,0.007122312012053144
Daniel,Slovakia,703,26.0,95.0,0.01301191617586632
Daniela,Slovakia,703,49.0,72.0,0.009861662785919737
Darina,Slovakia,703,101.0,20.0,0.0027393507738665934
Denisa,Slovakia,703,39.0,82.0,0.011231338172853034
Dominik,Slovakia,703,14.0,107.0,0.014655526640186276
DuÅ¡an,Slovakia,703,60.0,61.0,0.008355019860293111
DÃ¡vid,Slovakia,703,90.0,31.0,0.00424599369949322
Edita,Slovakia,703,109.0,12.0,0.0016436104643199562
Emma,Slovakia,703,5.0,116.0,0.01588823448842624
Erik,Slovakia,703,96.0,25.0,0.003424188467333242
Erika,Slovakia,703,93.0,28.0,0.003835091083413231
Eva,Slovakia,703,61.0,60.0,0.008218052321599782
Filip,Slovakia,703,6.0,115.0,0.015751266949732914
Gabriela,Slovakia,703,43.0,78.0,0.010683468018079715
Hana,Slovakia,703,115.0,6.0,0.0008218052321599781
Helena,Slovakia,703,81.0,40.0,0.005478701547733187
Igor,Slovakia,703,54.0,67.0,0.009176825092453088
Ingrid,Slovakia,703,95.0,26.0,0.003561156006026572
Irena,Slovakia,703,111.0,10.0,0.0013696753869332967
Ivana,Slovakia,703,41.0,80.0,0.010957403095466374
Iveta,Slovakia,703,63.0,58.0,0.00794411724421312
Jakub,Slovakia,703,0.0,121.0,0.01657307218189289
Jana,Slovakia,703,79.0,42.0,0.005752636625119847
Janka,Slovakia,703,57.0,64.0,0.0087659224763731
Jaroslav,Slovakia,703,76.0,45.0,0.006163539241199835
Jolana,Slovakia,703,119.0,2.0,0.00027393507738665936
Jozef,Slovakia,703,66.0,55.0,0.007533214628133132
Juraj,Slovakia,703,28.0,93.0,0.01273798109847966
JÃ¡n,Slovakia,703,34.0,87.0,0.011916175866319682
Kamil,Slovakia,703,100.0,21.0,0.0028763183125599234
Karol,Slovakia,703,68.0,53.0,0.007259279550746473
KatarÃ­na,Slovakia,703,31.0,90.0,0.01232707848239967
KlÃ¡ra,Slovakia,703,91.0,30.0,0.004109026160799891
KristÃ­na,Slovakia,703,15.0,106.0,0.014518559101492946
Ladislav,Slovakia,703,62.0,59.0,0.008081084782906452
Lenka,Slovakia,703,25.0,96.0,0.01314888371455965
Lucia,Slovakia,703,1.0,120.0,0.016436104643199563
LukÃ¡Å¡,Slovakia,703,18.0,103.0,0.014107656485412958
Marcela,Slovakia,703,75.0,46.0,0.006300506779893166
Marek,Slovakia,703,20.0,101.0,0.013833721408026297
MariÃ¡n,Slovakia,703,104.0,17.0,0.0023284481577866044
Marta,Slovakia,703,113.0,8.0,0.0010957403095466374
Martin,Slovakia,703,10.0,111.0,0.015203396794959594
Martina,Slovakia,703,29.0,92.0,0.012601013559786331
Matej,Slovakia,703,2.0,119.0,0.016299137104506232
MatÃºÅ¡,Slovakia,703,94.0,27.0,0.0036981235447199013
Michaela,Slovakia,703,35.0,86.0,0.011779208327626352
Michal,Slovakia,703,12.0,109.0,0.014929461717572935
Milan,Slovakia,703,40.0,81.0,0.011094370634159705
Milena,Slovakia,703,87.0,34.0,0.004656896315573209
Miroslav,Slovakia,703,46.0,75.0,0.010272565401999726
Monika,Slovakia,703,27.0,94.0,0.01287494863717299
MÃ¡ria,Slovakia,703,59.0,62.0,0.00849198739898644
NatÃ¡lia,Slovakia,703,13.0,108.0,0.014792494178879605
Nikola,Slovakia,703,47.0,74.0,0.010135597863306397
Nina,Slovakia,703,7.0,114.0,0.015614299411039584
Norbert,Slovakia,703,102.0,19.0,0.002602383235173264
Ondrej,Slovakia,703,24.0,97.0,0.013285851253252979
OÄ¾ga,Slovakia,703,89.0,32.0,0.00438296123818655
Patrik,Slovakia,703,22.0,99.0,0.013559786330639638
PaulÃ­na,Slovakia,703,71.0,50.0,0.006848376934666484
Pavol,Slovakia,703,32.0,89.0,0.012190110943706341
Peter,Slovakia,703,30.0,91.0,0.012464046021093002
Petra,Slovakia,703,21.0,100.0,0.013696753869332967
Radka,Slovakia,703,97.0,24.0,0.0032872209286399123
RadomÃ­r,Slovakia,703,108.0,13.0,0.001780578003013286
Radoslav,Slovakia,703,50.0,71.0,0.009724695247226408
Rastislav,Slovakia,703,64.0,57.0,0.007807149705519792
RenÃ¡ta,Slovakia,703,55.0,66.0,0.009039857553759759
Richard,Slovakia,703,42.0,79.0,0.010820435556773044
Roman,Slovakia,703,44.0,77.0,0.010546500479386385
Rudolf,Slovakia,703,74.0,47.0,0.006437474318586495
RuÅ¾ena,Slovakia,703,117.0,4.0,0.0005478701547733187
RÃ³bert,Slovakia,703,58.0,63.0,0.00862895493767977
Samuel,Slovakia,703,16.0,105.0,0.014381591562799617
SebastiÃ¡n,Slovakia,703,98.0,23.0,0.003150253389946583
Silvia,Slovakia,703,53.0,68.0,0.009313792631146418
Simona,Slovakia,703,17.0,104.0,0.014244624024106287
SlavomÃ­r,Slovakia,703,116.0,5.0,0.0006848376934666484
SlÃ¡vka,Slovakia,703,105.0,16.0,0.002191480619093275
Sofia,Slovakia,703,3.0,118.0,0.016162169565812904
SoÅa,Slovakia,703,121.0,0.0,0.0
Stanislav,Slovakia,703,56.0,65.0,0.008902890015066429
Tatiana,Slovakia,703,51.0,70.0,0.009587727708533078
TerÃ©zia,Slovakia,703,73.0,48.0,0.006574441857279825
Tibor,Slovakia,703,78.0,43.0,0.005889604163813176
TomÃ¡Å¡,Slovakia,703,8.0,113.0,0.015477331872346255
Veronika,Slovakia,703,33.0,88.0,0.012053143405013012
Viera,Slovakia,703,99.0,22.0,0.003013285851253253
Viktor,Slovakia,703,70.0,51.0,0.006985344473359814
ViktÃ³ria,Slovakia,703,11.0,110.0,0.015066429256266264
Viliam,Slovakia,703,120.0,1.0,0.00013696753869332968
VladimÃ­r,Slovakia,703,48.0,73.0,0.009998630324613067
Vladislav,Slovakia,703,106.0,15.0,0.0020545130803999454
Vojtech,Slovakia,703,114.0,7.0,0.0009587727708533077
Zdenka,Slovakia,703,65.0,56.0,0.007670182166826462
Zuzana,Slovakia,703,23.0,98.0,0.013422818791946308
Ä½ubica,Slovakia,703,85.0,36.0,0.004930831392959869
Ä½ubomÃ­r,Slovakia,703,88.0,33.0,0.004519928776879879
Å imon,Slovakia,703,36.0,85.0,0.011642240788933023
Å tefan,Slovakia,703,84.0,37.0,0.005067798931653198
Å½ofia,Slovakia,703,107.0,14.0,0.0019175455417066154
Ajda,Slovenia,705,64.0,41.0,0.007596813044283861
Alen,Slovenia,705,65.0,40.0,0.007411524921252547
Alja,Slovenia,705,82.0,23.0,0.0042616268297202145
AljaÅ¾,Slovenia,705,35.0,70.0,0.01297016861219196
Ana,Slovenia,705,1.0,104.0,0.019269964795256625
Andrej,Slovenia,705,53.0,52.0,0.009634982397628312
Anja,Slovenia,705,22.0,83.0,0.015378914211599036
AnÅ¾e,Slovenia,705,15.0,90.0,0.016675931072818232
BlaÅ¾,Slovenia,705,27.0,78.0,0.014452473596442469
Bor,Slovenia,705,105.0,0.0,0.0
BoÅ¡tjan,Slovenia,705,67.0,38.0,0.0070409486751899205
David,Slovenia,705,23.0,82.0,0.015193626088567723
Domen,Slovenia,705,49.0,56.0,0.010376134889753566
Ela,Slovenia,705,74.0,31.0,0.005743931813970725
Ema,Slovenia,705,12.0,93.0,0.017231795441912175
Enej,Slovenia,705,99.0,6.0,0.0011117287381878821
Eva,Slovenia,705,6.0,99.0,0.018343524180100056
Filip,Slovenia,705,57.0,48.0,0.008893829905503057
Gal,Slovenia,705,87.0,18.0,0.0033351862145636463
GaÅ¡per,Slovenia,705,51.0,54.0,0.010005558643690939
Grega,Slovenia,705,25.0,80.0,0.014823049842505095
Gregor,Slovenia,705,59.0,46.0,0.008523253659440429
Hana,Slovenia,705,50.0,55.0,0.010190846766722253
Ines,Slovenia,705,34.0,71.0,0.013155456735223272
Iza,Slovenia,705,76.0,29.0,0.005373355567908097
Jaka,Slovenia,705,19.0,86.0,0.015934778580692976
Jan,Slovenia,705,5.0,100.0,0.01852881230313137
JoÅ¡t,Slovenia,705,69.0,36.0,0.006670372429127293
Julija,Slovenia,705,72.0,33.0,0.006114508060033352
Jure,Slovenia,705,41.0,64.0,0.011858439874004076
Katja,Slovenia,705,20.0,85.0,0.015749490457661663
Klara,Slovenia,705,28.0,77.0,0.014267185473411154
Klemen,Slovenia,705,33.0,72.0,0.013340744858254585
Kristjan,Slovenia,705,91.0,14.0,0.0025940337224383916
Lana,Slovenia,705,46.0,59.0,0.010931999258847507
Lara,Slovenia,705,14.0,91.0,0.016861219195849545
Lea,Slovenia,705,32.0,73.0,0.0135260329812859
Leja,Slovenia,705,80.0,25.0,0.004632203075782842
Leon,Slovenia,705,85.0,20.0,0.0037057624606262737
Liam,Slovenia,705,77.0,28.0,0.005188067444876783
Lina,Slovenia,705,62.0,43.0,0.007967389290346488
Lota,Slovenia,705,94.0,11.0,0.0020381693533444508
Lovro,Slovenia,705,71.0,34.0,0.006299796183064666
Lucija,Slovenia,705,48.0,57.0,0.010561423012784881
Luka,Slovenia,705,0.0,105.0,0.019455252918287938
Luna,Slovenia,705,84.0,21.0,0.0038910505836575876
Maja,Slovenia,705,2.0,103.0,0.019084676672225312
Manca,Slovenia,705,52.0,53.0,0.009820270520659626
Mark,Slovenia,705,13.0,92.0,0.017046507318880858
Marko,Slovenia,705,39.0,66.0,0.012229016120066704
Matej,Slovenia,705,3.0,102.0,0.018899388549193995
Matic,Slovenia,705,29.0,76.0,0.014081897350379841
Matija,Slovenia,705,61.0,44.0,0.008152677413377803
MaÅ¡a,Slovenia,705,36.0,69.0,0.012784880489160644
Mia,Slovenia,705,66.0,39.0,0.007226236798221234
Miha,Slovenia,705,17.0,88.0,0.016305354826755606
Mija,Slovenia,705,88.0,17.0,0.003149898091532333
Mina,Slovenia,705,96.0,9.0,0.0016675931072818232
Nace,Slovenia,705,73.0,32.0,0.005929219937002038
Nejc,Slovenia,705,11.0,94.0,0.017417083564943488
NeÅ¾a,Slovenia,705,68.0,37.0,0.0068556605521586066
Nik,Slovenia,705,79.0,26.0,0.004817491198814156
Nika,Slovenia,705,4.0,101.0,0.018714100426162682
Nina,Slovenia,705,10.0,95.0,0.0176023716879748
NuÅ¡a,Slovenia,705,42.0,63.0,0.011673151750972763
Oskar,Slovenia,705,83.0,22.0,0.0040763387066889015
Petra,Slovenia,705,18.0,87.0,0.016120066703724293
Pia,Slovenia,705,44.0,61.0,0.011302575504910135
PrimoÅ¾,Slovenia,705,47.0,58.0,0.010746711135816194
Rene,Slovenia,705,95.0,10.0,0.0018528812303131369
Rok,Slovenia,705,21.0,84.0,0.01556420233463035
Sara,Slovenia,705,8.0,97.0,0.017972947934037427
SaÅ¡o,Slovenia,705,55.0,50.0,0.009264406151565685
Sebastijan,Slovenia,705,89.0,16.0,0.002964609968501019
Sofija,Slovenia,705,78.0,27.0,0.005002779321845469
Tadej,Slovenia,705,45.0,60.0,0.011117287381878822
Tara,Slovenia,705,54.0,51.0,0.009449694274596998
Teja,Slovenia,705,30.0,75.0,0.013896609227348526
Tilen,Slovenia,705,75.0,30.0,0.005558643690939411
Tim,Slovenia,705,9.0,96.0,0.017787659811006114
Timotej,Slovenia,705,97.0,8.0,0.0014823049842505095
Tina,Slovenia,705,16.0,89.0,0.01649064294978692
Tinkara,Slovenia,705,70.0,35.0,0.00648508430609598
Tisa,Slovenia,705,90.0,15.0,0.0027793218454697055
TjaÅ¡a,Slovenia,705,40.0,65.0,0.01204372799703539
TomaÅ¾,Slovenia,705,37.0,68.0,0.012599592366129331
Urban,Slovenia,705,63.0,42.0,0.007782101167315175
UroÅ¡,Slovenia,705,103.0,2.0,0.00037057624606262737
UrÅ¡ka,Slovenia,705,26.0,79.0,0.014637761719473782
Valentin,Slovenia,705,93.0,12.0,0.0022234574763757642
Vita,Slovenia,705,60.0,45.0,0.008337965536409116
Zala,Slovenia,705,38.0,67.0,0.012414304243098017
Zara,Slovenia,705,86.0,19.0,0.0035204743375949602
Zoja,Slovenia,705,58.0,47.0,0.008708541782471744
Å pela,Slovenia,705,24.0,81.0,0.01500833796553641
Å½an,Slovenia,705,7.0,98.0,0.018158236057068743
Å½iga,Slovenia,705,31.0,74.0,0.013711321104317213
Adriana,Spain,724,99.0,58.0,0.00467968371792803
AdriÃ¡n,Spain,724,58.0,99.0,0.007987736001290947
AgustÃ­n,Spain,724,108.0,49.0,0.003953525899628853
Alberto,Spain,724,36.0,121.0,0.00976278844602227
Alejandro,Spain,724,20.0,137.0,0.011053735678554139
Alfredo,Spain,724,92.0,65.0,0.005244473132160723
Alicia,Spain,724,75.0,82.0,0.006616104566725835
Amparo,Spain,724,91.0,66.0,0.005325157334193965
Ana,Spain,724,3.0,154.0,0.012425367113119251
Andrea,Spain,724,61.0,96.0,0.0077456833951912215
AndrÃ©s,Spain,724,48.0,109.0,0.008794578021623365
Angela,Spain,724,23.0,134.0,0.010811683072454413
Antonia,Spain,724,27.0,130.0,0.010488946264321446
Antonio,Spain,724,8.0,149.0,0.012021946102953042
Armando,Spain,724,122.0,35.0,0.002823947071163466
Arturo,Spain,724,94.0,63.0,0.005083104728094239
AsunciÃ³n,Spain,724,145.0,12.0,0.0009682104243989027
Baltasar,Spain,724,150.0,7.0,0.0005647894142326933
Beatriz,Spain,724,51.0,106.0,0.00855252541552364
BelÃ©n,Spain,724,147.0,10.0,0.0008068420203324189
Benito,Spain,724,152.0,5.0,0.00040342101016620945
Bernardo,Spain,724,124.0,33.0,0.0026625786670969823
Blanca,Spain,724,113.0,44.0,0.0035501048894626434
Blas,Spain,724,154.0,3.0,0.00024205260609972567
Carlos,Spain,724,2.0,155.0,0.012506051315152493
Carmen,Spain,724,5.0,152.0,0.012263998709052768
Casimiro,Spain,724,156.0,1.0,8.068420203324189e-05
Catalina,Spain,724,115.0,42.0,0.0033887364853961593
Celia,Spain,724,149.0,8.0,0.0006454736162659351
Clara,Spain,724,89.0,68.0,0.005486525738260448
Claudia,Spain,724,121.0,36.0,0.0029046312731967083
ConcepciÃ³n,Spain,724,25.0,132.0,0.01065031466838793
Consuelo,Spain,724,129.0,28.0,0.002259157656930773
Cristina,Spain,724,21.0,136.0,0.010973051476520897
CÃ©sar,Spain,724,112.0,45.0,0.0036307890914958852
Daniel,Spain,724,16.0,141.0,0.011376472486687106
Daniela,Spain,724,119.0,38.0,0.003065999677263192
David,Spain,724,12.0,145.0,0.011699209294820075
Diego,Spain,724,50.0,107.0,0.008633209617556882
Dolores,Spain,724,9.0,148.0,0.0119412619009198
Domingo,Spain,724,126.0,31.0,0.0025012102630304987
Eduardo,Spain,724,128.0,29.0,0.002339841858964015
Elena,Spain,724,33.0,124.0,0.010004841052121995
Emilia,Spain,724,151.0,6.0,0.00048410521219945134
Emilio,Spain,724,78.0,79.0,0.006374051960626109
EncarnaciÃ³n,Spain,724,39.0,118.0,0.009520735839922544
Enrique,Spain,724,42.0,115.0,0.009278683233822818
Ernesto hÃ©ctor,Spain,724,116.0,41.0,0.0033080522833629175
Esperanza,Spain,724,131.0,26.0,0.002097789252864289
Esteban,Spain,724,104.0,53.0,0.00427626270776182
Esther,Spain,724,103.0,54.0,0.004356946909795062
Eva,Spain,724,77.0,80.0,0.006454736162659351
Felipe,Spain,724,82.0,75.0,0.006051315152493142
Fernando,Spain,724,24.0,133.0,0.010730998870421171
Francisca,Spain,724,19.0,138.0,0.01113441988058738
Francisco,Spain,724,6.0,151.0,0.012183314507019526
FÃ¡tima,Spain,724,153.0,4.0,0.00032273680813296756
Gabriel,Spain,724,130.0,27.0,0.002178473454897531
Gabriela,Spain,724,117.0,40.0,0.0032273680813296756
Gema,Spain,724,155.0,2.0,0.00016136840406648378
Gerardo,Spain,724,120.0,37.0,0.00298531547522995
Gloria,Spain,724,157.0,0.0,0.0
Gonzalo,Spain,724,84.0,73.0,0.005889946748426658
Guillermo,Spain,724,68.0,89.0,0.007180893980958529
Hugo,Spain,724,132.0,25.0,0.002017105050831047
HÃ©ctor,Spain,724,86.0,71.0,0.005728578344360174
Ignacio,Spain,724,70.0,87.0,0.007019525576892045
Inmaculada,Spain,724,125.0,32.0,0.0025818944650637405
InÃ©s,Spain,724,87.0,70.0,0.005647894142326932
Irene,Spain,724,79.0,78.0,0.006293367758592868
Isabel,Spain,724,7.0,150.0,0.012102630304986284
IvÃ¡n,Spain,724,60.0,97.0,0.007826367597224463
Jaime,Spain,724,80.0,77.0,0.006212683556559626
Javier,Spain,724,14.0,143.0,0.011537840890753591
JesÃºs,Spain,724,46.0,111.0,0.00895594642568985
JoaquÃ­n,Spain,724,90.0,67.0,0.0054058415362272065
Jorge,Spain,724,34.0,123.0,0.009924156850088753
Josefa,Spain,724,29.0,128.0,0.010327577860254962
JosÃ©,Spain,724,4.0,153.0,0.01234468291108601
Juan,Spain,724,0.0,157.0,0.012667419719218977
Julia,Spain,724,37.0,120.0,0.009682104243989027
Julio,Spain,724,110.0,47.0,0.003792157495562369
Laura,Spain,724,47.0,110.0,0.008875262223656607
Leonardo,Spain,724,134.0,23.0,0.0018557366467645635
Lidia,Spain,724,105.0,52.0,0.004195578505728578
Lorena,Spain,724,101.0,56.0,0.004518315313861546
Lorenzo,Spain,724,106.0,51.0,0.004114894303695336
Lourdes,Spain,724,135.0,22.0,0.0017750524447313217
LucÃ­a,Spain,724,31.0,126.0,0.010166209456188478
Luis,Spain,724,30.0,127.0,0.01024689365822172
Macarena,Spain,724,133.0,24.0,0.0019364208487978054
Manuel,Spain,724,10.0,147.0,0.011860577698886559
Manuela,Spain,724,35.0,122.0,0.009843472648055511
Marcos,Spain,724,64.0,93.0,0.007503630789091496
Margarita,Spain,724,93.0,64.0,0.005163788930127481
Marina,Spain,724,63.0,94.0,0.007584314991124738
Marta,Spain,724,49.0,108.0,0.008713893819590124
MartÃ­n,Spain,724,74.0,83.0,0.006696788768759077
MarÃ­a,Spain,724,1.0,156.0,0.012586735517185735
Mateo,Spain,724,96.0,61.0,0.0049217363240277555
MatÃ­as,Spain,724,136.0,21.0,0.0016943682426980796
Mauricio,Spain,724,114.0,43.0,0.003469420687429401
Maximiliano,Spain,724,138.0,19.0,0.001532999838631596
Mercedes,Spain,724,17.0,140.0,0.011295788284653864
Miguel,Spain,724,18.0,139.0,0.011215104082620622
Milagros,Spain,724,137.0,20.0,0.0016136840406648378
Miriam,Spain,724,107.0,50.0,0.004034210101662094
Montserrat,Spain,724,41.0,116.0,0.00935936743585606
MÃ³nica,Spain,724,73.0,84.0,0.006777472970792319
Natalia,Spain,724,67.0,90.0,0.0072615781829917705
NicolÃ¡s,Spain,724,98.0,59.0,0.004760367919961272
Noelia,Spain,724,123.0,34.0,0.002743262869130224
Nuria,Spain,724,57.0,100.0,0.008068420203324189
Olga,Spain,724,111.0,46.0,0.003711473293529127
Orlando,Spain,724,140.0,17.0,0.001371631434565112
Pablo,Spain,724,28.0,129.0,0.010408262062288204
Pascual,Spain,724,142.0,15.0,0.0012102630304986284
Patricia,Spain,724,45.0,112.0,0.009036630627723093
Paula,Spain,724,81.0,76.0,0.006131999354526384
Pedro,Spain,724,26.0,131.0,0.010569630466354688
Pilar,Spain,724,11.0,146.0,0.011779893496853317
PurificaciÃ³n,Spain,724,139.0,18.0,0.0014523156365983541
Rafael,Spain,724,22.0,135.0,0.010892367274487655
RamÃ³n,Spain,724,40.0,117.0,0.009440051637889302
Raquel,Spain,724,69.0,88.0,0.007100209778925287
RaÃºl,Spain,724,52.0,105.0,0.008471841213490398
Remedios,Spain,724,127.0,30.0,0.002420526060997257
Ricardo,Spain,724,76.0,81.0,0.006535420364692593
Roberto,Spain,724,38.0,119.0,0.009601420041955785
RocÃ­o,Spain,724,59.0,98.0,0.007907051799257705
Rodrigo,Spain,724,102.0,55.0,0.004437631111828304
Rosa,Spain,724,15.0,142.0,0.011457156688720348
Rosario,Spain,724,43.0,114.0,0.009197999031789576
RubÃ©n,Spain,724,54.0,103.0,0.008310472809423914
Sandra,Spain,724,65.0,92.0,0.007422946587058254
Santiago,Spain,724,88.0,69.0,0.00556720994029369
Sara,Spain,724,53.0,104.0,0.008391157011457156
SebastiÃ¡n,Spain,724,100.0,57.0,0.004598999515894788
Sergio,Spain,724,32.0,125.0,0.010085525254155236
Silvia,Spain,724,55.0,102.0,0.008229788607390673
SimÃ³n,Spain,724,144.0,13.0,0.0010488946264321445
SofÃ­a,Spain,724,97.0,60.0,0.004841052121994514
Soledad,Spain,724,141.0,16.0,0.0012909472325318702
Sonia,Spain,724,85.0,72.0,0.0058092625463934166
Susana,Spain,724,71.0,86.0,0.006938841374858802
Teresa,Spain,724,13.0,144.0,0.011618525092786833
TomÃ¡s,Spain,724,72.0,85.0,0.00685815717282556
Trinidad,Spain,724,143.0,14.0,0.0011295788284653866
ValentÃ­n,Spain,724,118.0,39.0,0.003146683879296434
VerÃ³nica,Spain,724,83.0,74.0,0.0059706309504599
Vicente,Spain,724,146.0,11.0,0.0008875262223656609
Victoria,Spain,724,95.0,62.0,0.005002420526060997
VÃ­ctor,Spain,724,56.0,101.0,0.00814910440535743
Yolanda,Spain,724,109.0,48.0,0.0038728416975956107
Ãlvaro,Spain,724,66.0,91.0,0.007342262385025012
Ãngel,Spain,724,44.0,113.0,0.009117314829756334
Ãscar,Spain,724,62.0,95.0,0.00766499919315798
Adam,Sweden,752,70.0,61.0,0.007055285681239879
Agneta,Sweden,752,105.0,26.0,0.003007170946102244
Albin,Sweden,752,102.0,29.0,0.003354152209114041
Alexander,Sweden,752,52.0,79.0,0.009137173259310663
Alfred,Sweden,752,108.0,23.0,0.0026601896830904465
Algot,Sweden,752,124.0,7.0,0.0008096229470275272
Alma,Sweden,752,39.0,92.0,0.010640758732361786
Anders,Sweden,752,10.0,121.0,0.013994910941475827
Andreas,Sweden,752,36.0,95.0,0.010987739995373584
Anna,Sweden,752,1.0,130.0,0.015035854730511219
Annika,Sweden,752,113.0,18.0,0.002081887578070784
Anton,Sweden,752,64.0,67.0,0.007749248207263475
Arvid,Sweden,752,110.0,21.0,0.0024288688410825814
Astrid,Sweden,752,17.0,114.0,0.0131852879944483
Axel,Sweden,752,100.0,31.0,0.0035854730511219062
Benjamin,Sweden,752,94.0,37.0,0.0042794355771455005
Birgitta,Sweden,752,101.0,30.0,0.0034698126301179735
BjÃ¶rn,Sweden,752,24.0,107.0,0.012375665047420773
Britta,Sweden,752,97.0,34.0,0.003932454314133704
Camilla,Sweden,752,125.0,6.0,0.0006939625260235947
Cecilia,Sweden,752,115.0,16.0,0.0018505667360629193
Christian,Sweden,752,42.0,89.0,0.010293777469349988
Daniel,Sweden,752,34.0,97.0,0.011219060837381448
David,Sweden,752,50.0,81.0,0.009368494101318528
Ebba,Sweden,752,21.0,110.0,0.01272264631043257
Ebbe,Sweden,752,118.0,13.0,0.001503585473051122
Edith,Sweden,752,69.0,62.0,0.0071709461022438125
Edvin,Sweden,752,106.0,25.0,0.0028915105250983115
Elias,Sweden,752,76.0,55.0,0.006361323155216285
Elin,Sweden,752,15.0,116.0,0.013416608836456165
Elisabet,Sweden,752,107.0,24.0,0.002775850104094379
Elise,Sweden,752,49.0,82.0,0.009484154522322461
Ellie,Sweden,752,71.0,60.0,0.006939625260235947
Elvira,Sweden,752,79.0,52.0,0.006014341892204488
Emil,Sweden,752,62.0,69.0,0.007980569049271339
Emilia,Sweden,752,37.0,94.0,0.01087207957436965
Emma,Sweden,752,11.0,120.0,0.013879250520471894
Erik,Sweden,752,0.0,131.0,0.015151515151515152
Ester,Sweden,752,59.0,72.0,0.008327550312283136
Eva,Sweden,752,131.0,0.0,0.0
Felix,Sweden,752,84.0,47.0,0.005436039787184825
Filip,Sweden,752,58.0,73.0,0.00844321073328707
Folke,Sweden,752,126.0,5.0,0.0005783021050196623
Fredrik,Sweden,752,26.0,105.0,0.012144344205412909
